id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
54	portugal	-0.6962	0.3144	52	0	0	2	36	46.2055	2019	18	23.1028
55	prevention	0.4622	0.6158	53	0	0	1	0	0	2019	0	0
56	research	-0.4809	-0.2622	54	0	0	1	0	0	2019	0	0
57	russian federation	0.667	-0.0353	2	3	5	8	30	38.5046	2019	3.75	4.8131
58	rwanda	0.7555	-0.0427	3	2	2	1	0	0	2019	0	0
59	saudi arabia	0.0526	0.9265	55	0	0	4	45	57.7569	2019	11.25	14.4392
60	singapore	0.7024	0.0125	6	3	4	8	56	71.8752	2019	7	8.9844
61	slovenia	-0.3725	0.6456	56	0	0	1	0	0	2019	0	0
62	south africa	-0.4891	-0.0024	57	0	0	1	18	23.1028	2019	18	23.1028
63	south korea	0.7316	0.0646	7	2	2	11	29	37.2211	2019	2.6364	3.3837
64	spain	-0.2707	0.4274	58	0	0	6	72	92.411	2019	12	15.4018
65	sri lanka	-0.1154	-0.9214	59	0	0	1	6	7.7009	2019	6	7.7009
66	sweden	-0.4768	0.2542	60	0	0	4	12	15.4018	2019	3	3.8505
67	switzerland	0.6703	-0.0368	2	4	4	8	62	79.5761	2019	7.75	9.947
68	taiwan	-0.2744	-0.8832	61	0	0	2	1	1.2835	2019	0.5	0.6417
69	thailand	-0.0433	-0.5225	62	0	0	10	24	30.8037	2019	2.4	3.0804
70	timor leste	0.2798	0.69	63	0	0	1	1	1.2835	2019	1	1.2835
71	turkey	-0.6849	-0.362	64	0	0	1	10	12.8349	2019	10	12.8349
72	uganda	0.1973	-0.9051	65	0	0	1	5	6.4174	2019	5	6.4174
73	united kingdom	0.7007	0.0272	6	6	12	23	133	170.7037	2019	5.7826	7.4219
74	united states	0.7124	-0.0277	1	8	25	50	206	264.3982	2019	4.12	5.288
75	viet nam	-0.8974	-0.2154	66	0	0	2	6	7.7009	2019	3	3.8505
76	winston-salemnc	0.7082	-0.6139	67	0	0	1	0	0	2019	0	0
