id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
56	nepal	-0.1969	-0.7281	50	0	0	5	65	40.0015	2019	13	8.0003
57	netherlands	0.659	-0.0827	3	3	12	43	824	507.0965	2019	19.1628	11.7929
58	new zealand	0.6267	-0.0354	1	10	14	14	842	518.1738	2019	60.1429	37.0124
59	north macedonia	-0.463	0.3183	51	0	0	1	4	2.4616	2019	4	2.4616
60	norway	0.0364	0.6322	52	0	0	4	683	420.3239	2019	170.75	105.081
61	pakistan	0.6403	0.0787	5	3	3	13	764	470.172	2019	58.7692	36.1671
62	papua new guinea	-0.6863	-0.667	53	0	0	3	12	7.3849	2019	4	2.4616
63	philippines	0.6477	0.0521	2	6	6	27	208	128.0049	2019	7.7037	4.7409
64	poland	-0.8983	0.317	54	0	0	3	6	3.6924	2019	2	1.2308
65	portugal	0.4328	-0.8756	55	0	0	2	6	3.6924	2019	3	1.8462
66	qatar	-0.9478	-0.072	56	0	0	1	2	1.2308	2019	2	1.2308
67	romania	-0.8925	-0.3289	57	0	0	1	1	0.6154	2019	1	0.6154
68	russian federation	-0.0164	-0.8134	58	0	0	1	5	3.077	2019	5	3.077
69	saudi arabia	0.6406	0.0787	5	3	3	3	9	5.5387	2019	3	1.8462
70	singapore	0.6317	0.0065	1	10	11	32	259	159.3908	2019	8.0938	4.981
71	slovakia	-0.4741	-0.8385	59	0	0	1	1	0.6154	2019	1	0.6154
72	south africa	0.674	0.0477	7	2	2	12	43	26.4626	2019	3.5833	2.2052
73	south korea	0.6434	0.0561	5	13	20	48	302	185.8533	2019	6.2917	3.8719
74	spain	-0.2135	0.3017	60	0	0	3	68	41.8478	2019	22.6667	13.9493
75	sri lanka	-0.2145	-0.2983	61	0	0	8	66	40.6169	2019	8.25	5.0771
76	sudan	0.1711	0.9389	62	0	0	1	1	0.6154	2019	1	0.6154
77	sweden	0.6194	-0.0374	1	5	5	4	727	447.4018	2019	181.75	111.8505
78	switzerland	0.2966	0.9195	63	0	0	10	755	464.6333	2019	75.5	46.4633
79	syrian arab republic	-0.012	0.8163	64	0	0	1	10	6.1541	2019	10	6.1541
80	taiwan	0.0334	-0.63	65	0	0	32	307	188.9304	2019	9.5938	5.9041
81	tanzania	-0.3525	0.8877	66	0	0	1	1	0.6154	2019	1	0.6154
82	thailand	0.6572	0.0213	4	7	8	47	236	145.2364	2019	5.0213	3.0901
83	turkey	0.645	0.0515	2	6	6	7	63	38.7707	2019	9	5.5387
84	uganda	-0.39	0.7047	67	0	0	1	0	0	2019	0	0
85	ukraine	0.6811	-0.0135	6	3	6	4	10	6.1541	2019	2.5	1.5385
86	united arab emirates	-0.9336	0.1882	68	0	0	1	1	0.6154	2019	1	0.6154
87	united kingdom	0.6429	-0.0327	1	6	10	61	980	603.1002	2019	16.0656	9.8869
88	united states	0.6631	-0.0055	6	12	18	55	1009	620.947	2019	18.3455	11.2899
89	universitas indonesia	-0.0975	-0.9574	69	0	0	1	1	0.6154	2019	1	0.6154
90	uruguay	-0.328	0.5089	70	0	0	2	67	41.2324	2019	33.5	20.6162
91	viet nam	0.6792	-0.0156	6	4	8	29	108	66.4641	2019	3.7241	2.2919
92	zealand	0.522	0.802	71	0	0	1	7	4.3079	2019	7	4.3079
93	zimbabwe	-0.5358	0.1107	72	0	0	1	672	413.5544	2019	672	413.5544
